PreviewChartOffset,SongIndexOffset,FileNameOffset0,FileNameOffset1,FileNameOffset2,FileNameOffset3,FileNameOffset4,Floors,Level,StepchartType,Padding1,UnkownQuestWorld,MissionNameOffset0,MissionNameOffset1,MissionNameOffset2,MissionNameOffset3,MissionNameOffset4,Padding2,Padding3,Padding4,
1209,1209,s5,s5,s5,s5,s5,1,5,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1209,1209,s13_13,s13_13,s13_13,s13_13,s13_13,1,13,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1209,1209,d13_13,d13_13,d13_13,d13_13,d13_13,1,13,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1209,1209,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,99,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1212,1212,s4,s4,s4,s4,s4,1,4,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1212,1212,s7,s7,s7,s7,s7,1,7,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1212,1212,s11,s11,s11,s11,s11,1,11,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1212,1212,s21_21,s21_21,s21_21,s21_21,s21_21,1,21,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1212,1212,d16_16,d16_16,d16_16,d16_16,d16_16,1,16,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1704,1212,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,1027,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1218,1218,s2,s2,s2,s2,s2,1,2,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1218,1218,s5,s5,s5,s5,s5,1,5,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1218,1218,s9,s9,s9,s9,s9,1,9,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1218,1218,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1218,1218,d4_4,d4_4,d4_4,d4_4,d4_4,1,4,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1218,1218,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1219,1219,s3,s3,s3,s3,s3,1,3,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1219,1219,s6,s6,s6,s6,s6,1,6,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1219,1219,s9,s9,s9,s9,s9,1,9,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1219,1219,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1219,1219,d10_10,d10_10,d10_10,d10_10,d10_10,1,10,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1219,1219,d15_15,d15_15,d15_15,d15_15,d15_15,1,15,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1219,1219,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,99,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1705,1219,d_mission,d_mission,d_mission,d_mission,d_mission,2,0,2,0,3,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1221,1221,s3,s3,s3,s3,s3,1,3,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1221,1221,s7,s7,s7,s7,s7,1,7,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1221,1221,s11,s11,s11,s11,s11,1,11,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1221,1221,s17_17,s17_17,s17_17,s17_17,s17_17,1,17,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1221,1221,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,99,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1706,1221,d_mission,d_mission,d_mission,d_mission,d_mission,2,0,2,0,3,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1222,1222,s3,s3,s3,s3,s3,1,3,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1222,1222,s7,s7,s7,s7,s7,1,7,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1222,1222,s9,s9,s9,s9,s9,1,9,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1222,1222,s17_17,s17_17,s17_17,s17_17,s17_17,1,17,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1222,1222,d10_10,d10_10,d10_10,d10_10,d10_10,1,10,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1222,1222,d16_16,d16_16,d16_16,d16_16,d16_16,1,16,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1225,1225,s2,s2,s2,s2,s2,1,2,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1225,1225,s6,s6,s6,s6,s6,1,6,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1225,1225,s11,s11,s11,s11,s11,1,11,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1225,1225,s16_m16,s16_m16,s16_m16,s16_m16,s16_m16,1,16,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1225,1225,s17_17,s17_17,s17_17,s17_17,s17_17,1,17,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1225,1225,d12_12,d12_12,d12_12,d12_12,d12_12,1,12,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1225,1225,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1707,1225,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,3,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1226,1226,s2,s2,s2,s2,s2,1,2,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1226,1226,s7,s7,s7,s7,s7,1,7,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1226,1226,s9,s9,s9,s9,s9,1,9,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1226,1226,d11_11,d11_11,d11_11,d11_11,d11_11,1,11,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1226,1226,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,99,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1708,1226,d_mission,d_mission,d_mission,d_mission,d_mission,2,0,2,0,1027,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1228,1228,s19_19,s19_19,s19_19,s19_19,s19_19,1,19,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1228,1228,s21_21,s21_21,s21_21,s21_21,s21_21,1,21,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1228,1228,s23_m23,s23_m23,s23_m23,s23_m23,s23_m23,1,23,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1228,1228,d22_22,d22_22,d22_22,d22_22,d22_22,1,22,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1228,1228,d24_24,d24_24,d24_24,d24_24,d24_24,1,24,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1709,1228,d_mission,d_mission,d_mission,d_mission,d_mission,2,0,2,0,8,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1230,1230,s2,s2,s2,s2,s2,1,2,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1230,1230,s5,s5,s5,s5,s5,1,5,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1230,1230,s9,s9,s9,s9,s9,1,9,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1230,1230,s15_15,s15_15,s15_15,s15_15,s15_15,1,15,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1230,1230,d5_5,d5_5,d5_5,d5_5,d5_5,1,5,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1230,1230,d17_17,d17_17,d17_17,d17_17,d17_17,1,17,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1710,1230,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,3,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1235,1235,s4,s4,s4,s4,s4,1,4,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1235,1235,s7,s7,s7,s7,s7,1,7,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1235,1235,s9,s9,s9,s9,s9,1,9,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1235,1235,s17_17,s17_17,s17_17,s17_17,s17_17,1,17,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1235,1235,d9_9,d9_9,d9_9,d9_9,d9_9,1,9,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1235,1235,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1236,1236,s3,s3,s3,s3,s3,1,3,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1236,1236,s5,s5,s5,s5,s5,1,5,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1236,1236,s9,s9,s9,s9,s9,1,9,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1236,1236,s14_14,s14_14,s14_14,s14_14,s14_14,1,14,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1236,1236,d12_12,d12_12,d12_12,d12_12,d12_12,1,12,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1236,1236,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1236,1236,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,99,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1237,1237,s2,s2,s2,s2,s2,1,2,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1237,1237,s5,s5,s5,s5,s5,1,5,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1237,1237,s8,s8,s8,s8,s8,1,8,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1237,1237,d10_10,d10_10,d10_10,d10_10,d10_10,1,10,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1237,1237,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,99,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1711,1237,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,1,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1240,1240,s18_18,s18_18,s18_18,s18_18,s18_18,1,18,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1240,1240,s23_23,s23_23,s23_23,s23_23,s23_23,1,23,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1240,1240,d16_16,d16_16,d16_16,d16_16,d16_16,1,16,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1240,1240,d19_19,d19_19,d19_19,d19_19,d19_19,1,19,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1240,1240,d24_m24,d24_m24,d24_m24,d24_m24,d24_m24,1,24,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1712,1240,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,100992003,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1732,1240,d_mission,d_mission,d_mission,d_mission,d_mission,2,0,2,0,8,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1241,1241,s3,s3,s3,s3,s3,1,3,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1241,1241,s5,s5,s5,s5,s5,1,5,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1241,1241,s12,s12,s12,s12,s12,1,12,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1241,1241,s15_15,s15_15,s15_15,s15_15,s15_15,1,15,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1241,1241,s19_19,s19_19,s19_19,s19_19,s19_19,1,19,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1241,1241,d14_14,d14_14,d14_14,d14_14,d14_14,1,14,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1241,1241,d21_21,d21_21,d21_21,d21_21,d21_21,1,21,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1301,1301,s2_2,s2_2,s2_2,s2_2,s2_2,1,2,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1301,1301,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1301,1301,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1301,1301,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1301,1301,d9_9,d9_9,d9_9,d9_9,d9_9,1,9,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1301,1301,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1301,1301,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,35,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1715,1301,d_mission,d_mission,d_mission,d_mission,d_mission,2,0,2,0,3,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1302,1302,s2_2,s2_2,s2_2,s2_2,s2_2,1,2,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1302,1302,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1302,1302,s6_6,s6_6,s6_6,s6_6,s6_6,1,6,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1302,1302,s14_14,s14_14,s14_14,s14_14,s14_14,1,14,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1302,1302,d4_4,d4_4,d4_4,d4_4,d4_4,1,4,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1302,1302,d16,d16,d16,d16,d16,1,16,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1714,1302,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,3,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1734,1302,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,3,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,s10_10,s10_10,s10_10,s10_10,s10_10,1,10,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,s19_m19,s19_m19,s19_m19,s19_m19,s19_m19,1,19,96,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,s20_20,s20_20,s20_20,s20_20,s20_20,1,20,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,d12_12,d12_12,d12_12,d12_12,d12_12,1,12,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,d17_17,d17_17,d17_17,d17_17,d17_17,1,17,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1303,1303,d22_22,d22_22,d22_22,d22_22,d22_22,1,22,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1716,1303,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,4,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1304,1304,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1304,1304,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1304,1304,s17_17,s17_17,s17_17,s17_17,s17_17,1,17,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1304,1304,d11_11,d11_11,d11_11,d11_11,d11_11,1,11,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1304,1304,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1305,1305,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1305,1305,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1305,1305,s10_10,s10_10,s10_10,s10_10,s10_10,1,10,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1305,1305,s17_17,s17_17,s17_17,s17_17,s17_17,1,17,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1305,1305,s19_19,s19_19,s19_19,s19_19,s19_19,1,19,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1305,1305,d13_13,d13_13,d13_13,d13_13,d13_13,1,13,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1305,1305,d16_nm_f,d16_nm_f,d16_nm_f,d16_nm_f,d16_nm_f,1,16,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1305,1305,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,35,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001305,1305,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001305,1305,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001305,1305,s10_10,s10_10,s10_10,s10_10,s10_10,1,10,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,s15_15,s15_15,s15_15,s15_15,s15_15,1,15,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,s19_19,s19_19,s19_19,s19_19,s19_19,1,19,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,s23_23,s23_23,s23_23,s23_23,s23_23,1,23,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,d15_15,d15_15,d15_15,d15_15,d15_15,1,15,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,d17_17,d17_17,d17_17,d17_17,d17_17,1,17,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,d19_19,d19_19,d19_19,d19_19,d19_19,1,19,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,d23_23,d23_23,d23_23,d23_23,d23_23,1,23,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,d24_m24,d24_m24,d24_m24,d24_m24,d24_m24,1,24,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,d25_25,d25_25,d25_25,d25_25,d25_25,1,25,34,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,d26_m26,d26_m26,d26_m26,d26_m26,d26_m26,1,26,98,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1306,1306,dp50_50,dp50_50,dp50_50,dp50_50,dp50_50,1,50,35,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1731,1306,s_mission,s_mission,s_mission,s_mission,s_mission,2,0,0,0,6,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1307,1307,s6_6,s6_6,s6_6,s6_6,s6_6,1,6,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1307,1307,s12_12,s12_12,s12_12,s12_12,s12_12,1,12,32,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
